"Story","Title","Result","Date","Stability","Duration (s)"
"Busqueda de 3 productos exitosomante por la caja de texto y Productos enviados desde excel","Buscar Productos","SUCCESS","2022-08-14T17:22:19.492-05:00[America/Bogota]","0.0","43.79"
